ID,acname,acqualifier,acvalue,Smiles,Source,dois,standardized,pIC50,z_score
68327832,IC50,=,0.000000007,CC1=CN=C(C=C1)N2C(=CC(=N2)C3CCN(CC3)C(C)C)NC(=O)C4=C5N=CC=CN5N=C4,pubchem,10.1021/acsmedchemlett.5b00106,Cc1ccc(-n2nc(C3CCN(C(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,8.1549,0.642569371
118475349,IC50,=,0.000000007,C1CC(CCC1NC2=NC=NC3=C2C=C(C=C3)C#N)N4CCOCC4,pubchem,10.1016/j.bmcl.2017.04.050,N#Cc1ccc2ncnc(NC3CCC(N4CCOCC4)CC3)c2c1,8.1549,0.642569371
156010140,IC50,=,0.000000007,CCCCNC(=O)C1=CN=C(C=C1NC(C)C)NC2=CC3=C(C=C2)N=CS3,pubchem,10.1021/acsmedchemlett.0c00082,CCCCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C,8.1549,0.642569371
44448973,IC50,=,0.000000007,CN1C=C(C=N1)C2=CN3C(=NC=C3C4=NC(=CC=C4)NC5CCNCC5)C=C2,pubchem,10.1016/j.bmcl.2008.04.042,Cn1cc(-c2ccc3ncc(-c4cccc(NC5CCNCC5)n4)n3c2)cn1,8.1549,0.642569371
168278302,IC50,=,0.000000007,CN1CCN(CC1)C2=NC=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,CN1CCN(c2cc(Nc3nc(NC4C5C=CC(C5)C4C(N)=O)c4sccc4n3)ccn2)CC1,8.1549,0.642569371
130274633,IC50,=,0.000000007,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C=C(C=C3)C#N,pubchem,10.1016/j.bmcl.2017.04.050,CN(C)C1CCC(Nc2ncnc3ccc(C#N)cc23)CC1,8.1549,0.642569371
156156019,IC50,=,7.4E-09,CC1(CC2=CC(=C(C=C2O1)N3CCN(CC3)CCO)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(N3CCN(CCO)CC3)cc2O1,8.1308,0.622979405
68115559,IC50,=,7.5E-09,C1CC2=C([C@H]1CC(=O)N)C3=C(N=CN=C3S2)OC4CCC(CC4)N5CCOCC5,pubchem,10.1016/j.ejmech.2018.11.072,NC(=O)CC1CCc2sc3ncnc(OC4CCC(N5CCOCC5)CC4)c3c21,8.1249,0.618183521
118414336,IC50,=,7.6E-09,COC1=C(C=C2C=CN=C(C2=C1)OC[C@@H]3CCC(=O)N3)C(=O)N,pubchem,10.1021/acs.jmedchem.7b00231,COc1cc2c(OCC3CCC(=O)N3)nccc2cc1C(N)=O,8.1192,0.61355021
162672509,IC50,=,7.7E-09,CN1C=C(C(=N1)C(F)F)NC(=O)C2=CN=C3N2N=C(C=C3)N[C@@H]4CCNC4,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(NC4CCNC4)nn23)c(C(F)F)n1,8.1135,0.608916898
162648829,IC50,=,7.7E-09,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CC4=CN(N=C4C=C3C(C)(C)O)CCN(C)C,pubchem,10.1016/j.bmcl.2020.127686,Cc1cc(-c2nc(C(=O)Nc3cc4cn(CCN(C)C)nc4cc3C(C)(C)O)co2)ccn1,8.1135,0.608916898
130276452,IC50,=,0.000000008,CS(=O)(=O)N1CCN(CC1)C2CCC(CC2)NC3=NC=NC4=C3C=C(C=C4)C#N,pubchem,10.1016/j.bmcl.2017.04.050,CS(=O)(=O)N1CCN(C2CCC(Nc3ncnc4ccc(C#N)cc34)CC2)CC1,8.0969,0.595423394
25144732,IC50,=,0.000000037,CCN(CC1=NSC(=C1)NC2=NC(=CN3C2=NC=C3C4=CNN=C4)C)C(C)(C)CO,pubchem,10.1016/j.bmcl.2010.08.140,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO,7.4318,0.595423394
163409097,IC50,=,0.000000008,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)C)NC4=CN(N=C4)C,pubchem,10.1016/j.bmc.2022.116729,Cn1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,8.0969,0.595423394
71541999,IC50,=,0.000000008,C1CCN(CC1)C2=C(C=C3C(=C2)N=C(O3)N4CCOCC4)NC(=O)C5=CC=CC(=N5)C6=CN=C(C=C6)N,pubchem,10.1021/acsmedchemlett.0c00255,Nc1ccc(-c2cccc(C(=O)Nc3cc4oc(N5CCOCC5)nc4cc3N3CCCCC3)n2)cn1,8.0969,0.595423394
118173137,IC50,=,0.000000008,COC1=CC2=NN(C=C2C=C1NC(=O)C3=CC=CC(=N3)C(F)F)CC(=O)N4CCOCC4,pubchem,10.1021/acs.jmedchem.3c01714,COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(F)F)n1,8.0969,0.595423394
44449000,IC50,=,0.000000008,COC1=NC=C(C=C1)C2=CN3C(=NC=C3C4=NC(=CC=C4)NC5CCNCC5)C=C2,pubchem,10.1016/j.bmcl.2008.04.042,COc1ccc(-c2ccc3ncc(-c4cccc(NC5CCNCC5)n4)n3c2)cn1,8.0969,0.595423394
156018266,IC50,=,0.000000008,CC1=NC2=C(S1)C=C(C=C2)NC3=NC=C(C(=C3)NC(C)C)C(=O)NC[C@H](C(C)(C)O)F,pubchem,10.1021/acsmedchemlett.0c00082,Cc1nc2ccc(Nc3cc(NC(C)C)c(C(=O)NCC(F)C(C)(C)O)cn3)cc2s1,8.0969,0.595423394
58056092,IC50,=,0.000000008,CN(CCN)C1=NC=C2C(=N1)C(=CS2)C(=O)NC3=C(C=C4C(=C3)C=CC=N4)OC,pubchem,10.1021/jm5016044,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(C)CCN)nc12,8.0969,0.595423394
117885912,IC50,=,0.000000008,COC1=NC=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC5=CC=CC=C5C=C4,pubchem,10.1016/j.bmcl.2015.05.097,COc1cc(Nc2ncc(-c3ccc4ccccc4n3)c(NC3CC(CO)C(O)C3O)n2)ccn1,8.0969,0.595423394
166635523,IC50,=,0.000000008,C1COCCN1C2=NC=CC(=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2ccnc(N3CCOCC3)c2)ncc1-c1cccc(F)c1,8.0969,0.595423394
137646905,IC50,=,0.000000008,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CCOC4,pubchem,10.1021/acs.jmedchem.7b01290,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CCOC4)c23)CC1,8.0969,0.595423394
168275026,IC50,=,0.000000008,CC1=CNC2=C1C(=NC(=N2)NC3=CC=CC(=C3)C(=O)N4CCCC4)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6,pubchem,10.1016/j.bmcl.2022.128900,Cc1c[nH]c2nc(Nc3cccc(C(=O)N4CCCC4)c3)nc(NC3C4C=CC(C4)C3C(N)=O)c12,8.0969,0.595423394
149240638,IC50,=,8.3E-09,CC(C)(CCN1C=C2C=C(C=C(C2=N1)OC)NC(=O)C3=NC(=CC=C3)C(F)(F)F)O,pubchem,10.1016/j.bmcl.2020.127686,COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(CCC(C)(C)O)nc12,8.0809,0.582417608
121364971,IC50,=,8.6E-09,CC(C)(CCN1C=C2C=C(C(=CC2=N1)C(C)(C)O)NC(=O)C3=NC(=CC=C3)C(F)(F)F)O,pubchem,10.1016/j.bmcl.2020.127686,CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,8.0655,0.569899538
156169745,IC50,=,8.7E-09,CC1(CC2=CC(=C(C=C2O1)C3=CN(N=C3)C)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,Cn1cc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)cn1,8.0605,0.565835229
141505855,IC50,=,8.7E-09,CN1C=C(C(=N1)C(F)F)NC(=O)C2=CN=C3N2N=C(C=C3)N4CCC[C@H](C4)N,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(N4CCCC(N)C4)nn23)c(C(F)F)n1,8.0605,0.565835229
132256188,IC50,=,0.000000009,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC=C(C=C6)C#N,pubchem,10.1021/acsmedchemlett.2c00056,N#Cc1ccc(-c2cnc(Nc3cccc(C(=O)N4CCCC4)c3)nc2NC2C3C=CC(C3)C2C(N)=O)cc1,8.0458,0.553886163
25169384,IC50,=,0.000000009,C1CC(CNC1)NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl,pubchem,10.1016/j.bmcl.2008.04.042,Clc1ccc2ncc(-c3cccc(NC4CCCNC4)n3)n2c1,8.0458,0.553886163
137643835,IC50,=,0.000000009,CN(C)C(=O)C1CCN(CC1)C2CCC(CC2)NC3=NC=NC4=C3C(=CN4)C5CCOCC5,pubchem,10.1021/acs.jmedchem.7b01290,CN(C)C(=O)C1CCN(C2CCC(Nc3ncnc4[nH]cc(C5CCOCC5)c34)CC2)CC1,8.0458,0.553886163
121255074,IC50,=,0.000000009,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C=C(C=C3)C(F)(F)F,pubchem,10.1016/j.bmcl.2017.04.050,CN(C)C1CCC(Nc2ncnc3ccc(C(F)(F)F)cc23)CC1,8.0458,0.553886163
168274398,IC50,=,0.000000009,C1COCCN1C2=CC(=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)N(C=C4)C(F)F)F,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cc(F)cc(N3CCOCC3)c2)nc2ccn(C(F)F)c12,8.0458,0.553886163
124196796,IC50,=,0.000000009,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CC4=C(N=C3N5CC[C@H](C5)F)N=C(O4)N6CCOCC6,pubchem,10.1021/acsmedchemlett.0c00255,Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CCC(F)C3)co2)ccn1,8.0458,0.553886163
162667709,IC50,=,0.000000009,CN1C=C(C(=N1)C(F)F)NC(=O)C2=CN=C3N2N=C(C=C3)N[C@@H]4CCCCNC4,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(NC4CCCCNC4)nn23)c(C(F)F)n1,8.0458,0.553886163
118173077,IC50,=,0.000000009,COC1=CC2=NN(C=C2C=C1NC(=O)C3=CC=CC(=N3)[C@H](C(F)(F)F)O)CC(=O)N4CCOCC4,pubchem,10.1021/acs.jmedchem.3c01714,COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(O)C(F)(F)F)n1,8.0458,0.553886163
122516506,IC50,=,9.3E-09,CN1C=C(C(=N1)C(F)F)NC(=O)C2=C3N=C(C=CN3N=C2)N4CCC[C@H](C4)N,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnn3ccc(N4CCCC(N)C4)nc23)c(C(F)F)n1,8.0315,0.542262241
132256199,IC50,=,0.00000001,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CN=CC=C6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1cccnc1,8,0.516657098
122181639,IC50,=,0.00000001,CN1C=C(C(=N1)C(F)(F)F)NC(=O)C2=C3N=C(C=CN3N=C2)N4CCNCC4,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4)nc23)c(C(F)(F)F)n1,8,0.516657098
121254788,IC50,=,0.00000001,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C=C(C=C3)Br,pubchem,10.1016/j.bmcl.2017.04.050,CN(C)C1CCC(Nc2ncnc3ccc(Br)cc23)CC1,8,0.516657098
132256202,IC50,=,0.00000001,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC=NC=C6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1ccncc1,8,0.516657098
137644862,IC50,=,0.00000001,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC=C(C=C3)F,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc(F)cc2)cc1NC(c1ccccc1)C(O)CO,8,0.516657098
51354516,IC50,=,0.00000001,O=C(Nc1cc2oc(nc2nc1N1CCCCC1)N1CCOCC1)c1cccc(n1)-c1cn[nH]c1,bindingdb,10.1021/acsmedchemlett.0c00255,O=C(Nc1cc2oc(N3CCOCC3)nc2nc1N1CCCCC1)c1cccc(-c2cn[nH]c2)n1,8,0.516657098
132256211,IC50,=,0.00000001,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC=CC=C6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1ccccc1,8,0.516657098
168268951,IC50,=,0.00000001,C1COCCN1C2=NC=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2ccnc(N3CCOCC3)c2)nc2ccsc12,8,0.516657098
137631449,IC50,=,0.00000001,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC=C(C=C3)OC,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc(OC)cc2)cc1NC(c1ccccc1)C(O)CO,8,0.516657098
131704459,IC50,=,0.00000001,CNC(=O)C1=CN=C(C=C1N[C@@H](CC2=CC=CC=C2)CO)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(CO)Cc1ccccc1,8,0.516657098
44448912,IC50,=,0.00000001,CC1=CC2=C(C=C1)N=CN2C3=CC=CC(=N3)NC4CCNCC4,pubchem,10.1016/j.bmcl.2008.04.042,Cc1ccc2ncn(-c3cccc(NC4CCNCC4)n3)c2c1,8,0.516657098
137651621,IC50,=,0.00000001,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC4=C(C=C3)N(C(=O)C4)C,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3c(c2)cc(O)n3C)cc1NC(c1ccccc1)C(O)CO,8,0.516657098
168269387,IC50,=,0.00000001,C1CCN(C1)C(=O)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2ccc(C(=O)N3CCCC3)cc2)nc2ccsc12,8,0.516657098
90155292,IC50,=,0.00000001,CC(C)(CCNC(=O)C1=CN=C(C=C1NC2CC2)NC3=CC4=C(C=C3)N=CS4)O,pubchem,10.1021/acsmedchemlett.0c00082,CC(C)(O)CCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CC1,8,0.516657098
156169744,IC50,=,1.02E-08,CC1(CC2=CC(=C(C=C2O1)C3=COC=C3)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(-c3ccoc3)cc2O1,7.9914,0.509666488
146386400,IC50,=,1.06E-08,CC(C)(C1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)C4CNC4)O,pubchem,10.1016/j.bmcl.2020.127686,CC(C)(O)c1cc2nn(C3CNC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,7.9747,0.496091698
168294950,IC50,=,0.000000011,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)C4=NC=NN4)NC5=CN(N=C5)C6CCN(CC6)C,pubchem,10.1016/j.bmc.2022.116729,CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(-c5nc[nH]n5)ccc4n3)cn2)CC1,7.9586,0.483004625
132256194,IC50,=,0.000000011,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1cccc(F)c1,7.9586,0.483004625
168283942,IC50,=,0.000000011,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C=CN4)C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2[nH]ccc12,7.9586,0.483004625
137644945,IC50,=,0.000000011,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CC4,pubchem,10.1021/acs.jmedchem.7b01290,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CC4)c23)CC1,7.9586,0.483004625
73670174,IC50,=,0.000000011,CC1=NC=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC(=CS4)C5=CC=CC=C5,pubchem,10.1016/j.bmcl.2015.05.097,Cc1cc(Nc2ncc(-c3nc(-c4ccccc4)cs3)c(NC3CC(CO)C(O)C3O)n2)ccn1,7.9586,0.483004625
118224427,IC50,=,0.000000011,CN1C=C(C=N1)C2=NC(=CC=C2)C(=O)NC3=CC4=C(N=C3N5CCCCC5)N=C(O4)N6CCOCC6,pubchem,10.1021/acsmedchemlett.0c00255,Cn1cc(-c2cccc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CCCCC3)n2)cn1,7.9586,0.483004625
137656133,IC50,=,0.000000011,CNC(=O)C1=CN=C(C=C1N[C@H]2CCC[C@H](C2)O)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCCC(O)C1,7.9586,0.483004625
122184715,IC50,=,0.000000011,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=CN=C4)NC5=CN=CC=C5)O)O)CO,pubchem,10.1016/j.bmcl.2015.05.097,OCC1CC(Nc2nc(Nc3cccnc3)ncc2-c2nc3cnccc3s2)C(O)C1O,7.9586,0.483004625
136272376,IC50,=,0.000000011,C1COCCN1C2=NC(=C(C(=O)N2)C3=NC4=CC=CC=C4S3)N[C@@H]5C[C@@H]([C@H]([C@H]5O)O)CO,pubchem,10.1021/acsmedchemlett.5b00279,O=c1[nH]c(N2CCOCC2)nc(NC2CC(CO)C(O)C2O)c1-c1nc2ccccc2s1,7.9586,0.483004625
156169576,IC50,=,1.16E-08,CC1(CC2=CC(=C(C=C2O1)N3CCN(CC3)CC(=O)N)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(N3CCN(CC(N)=O)CC3)cc2O1,7.9355,0.46422752
168272241,IC50,=,0.000000012,C1COCCN1C2=CC(=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4)F,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cc(F)cc(N3CCOCC3)c2)nc2ccsc12,7.9208,0.452278454
117885688,IC50,=,0.000000012,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=CN=C4)NC5=CN=CN=C5)O)O)CO,pubchem,10.1016/j.bmcl.2015.05.097,OCC1CC(Nc2nc(Nc3cncnc3)ncc2-c2nc3cnccc3s2)C(O)C1O,7.9208,0.452278454
168282614,IC50,=,0.000000012,CN1CCN(CC1)C2=CC(=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4)F,pubchem,10.1016/j.bmcl.2022.128900,CN1CCN(c2cc(F)cc(Nc3nc(NC4C5C=CC(C5)C4C(N)=O)c4sccc4n3)c2)CC1,7.9208,0.452278454
117885678,IC50,=,0.000000012,CN(C)C1=CC=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC5=C(S4)C=CN=C5,pubchem,10.1016/j.bmcl.2015.05.097,CN(C)c1cccc(Nc2ncc(-c3nc4cnccc4s3)c(NC3CC(CO)C(O)C3O)n2)c1,7.9208,0.452278454
50750985,IC50,=,0.000000012,COC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,bindingdb,10.1021/acs.jmedchem.7b00231,COCC1CC(=O)NC1COc1nccc2cc(C(N)=O)c(OC)cc12,7.9208,0.452278454
166627938,IC50,=,0.000000012,C1COCCN1C2=CC(=CC(=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cc(F)cc(N3CCOCC3)c2)ncc1-c1cccc(F)c1,7.9208,0.452278454
171346401,IC50,=,0.000000012,CC(=O)N1CCC(CC1)N2C=C(C=N2)NC3=NC4=C(C(=N3)NC5CCOCC5)N=C(C=C4)CC#N,pubchem,10.1016/j.bmc.2020.115815,CC(=O)N1CCC(n2cc(Nc3nc(NC4CCOCC4)c4nc(CC#N)ccc4n3)cn2)CC1,7.9208,0.452278454
117885624,IC50,=,0.000000012,CC1=NC=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC5=C(S4)C=NC=C5,pubchem,10.1016/j.bmcl.2015.05.097,Cc1cc(Nc2ncc(-c3nc4ccncc4s3)c(NC3CC(CO)C(O)C3O)n2)ccn1,7.9208,0.452278454
122637001,IC50,=,0.000000012,CCOC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCOCC4,pubchem,10.1021/acs.jmedchem.3c01714,CCOc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,7.9208,0.452278454
156018834,IC50,=,0.000000012,CCCNC(=O)C1=CN=C(C=C1NC(C)C)NC2=CC3=C(C=C2)N=CS3,pubchem,10.1021/acsmedchemlett.0c00082,CCCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C,7.9208,0.452278454
121256083,IC50,=,0.000000012,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C=C(C=C3)C4CC4,pubchem,10.1016/j.bmcl.2017.04.050,CN(C)C1CCC(Nc2ncnc3ccc(C4CC4)cc23)CC1,7.9208,0.452278454
118173075,IC50,=,0.000000012,COC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCOCC4,pubchem,10.1021/acs.jmedchem.3c01714,COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,7.9208,0.452278454
141505852,IC50,=,1.25E-08,CN1C=C(C(=N1)C(=O)N)NC(=O)C2=CN=C3N2N=C(C=C3)N[C@@H]4CCCNC4,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(NC4CCCNC4)nn23)c(C(N)=O)n1,7.9031,0.437890802
156169561,IC50,=,1.27E-08,CC1(CC2=CC(=C(C=C2O1)C3=CN=CN=C3)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(-c3cncnc3)cc2O1,7.8962,0.432282057
156169512,IC50,=,1.28E-08,CC1=NC=C(C=C1)C2=C(C=C3CC(OC3=C2)(C)C)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N,pubchem,10.1016/j.ejmech.2023.115453,Cc1ccc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)cn1,7.8928,0.429518327
137651671,IC50,=,0.000000013,CCC1=CNC2=C1C(=NC=N2)NC3CCC(CC3)N(C)C,pubchem,10.1021/acs.jmedchem.7b01290,CCc1c[nH]c2ncnc(NC3CCC(N(C)C)CC3)c12,7.8861,0.424072154
68357894,IC50,=,0.000000013,CC(C)N1CCC(CC1)C2=NN(C(=C2)NC(=O)C3=C4N=CC=CN4N=C3)C5=C(C=C(C=C5)C6CC6)F,pubchem,10.1021/acsmedchemlett.5b00106,CC(C)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cc3F)n2)CC1,7.8861,0.424072154
90155375,IC50,=,0.000000013,CNC(=O)C1=CN=C(C=C1NC2CCCC2)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCCC1,7.8861,0.424072154
137653599,IC50,=,0.000000013,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC(=C(C=C3)OC)F,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc(OC)c(F)c2)cc1NC(c1ccccc1)C(O)CO,7.8861,0.424072154
